"ADM2_CODE","ADM2_NAME","STR2_YEAR","EXP2_YEAR","ADM1_CODE","ADM1_NAME","STATUS","DISP_AREA","ADM0_CODE","ADM0_NAME","Shape_Leng","Shape_Area","BS_Modified"
17741,"Rajgarh",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.16625066461,0.5425087229,"Low"
17742,"Ratlam",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.83636233939,0.42576597286,"Low"
17743,"Rewa",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.40443854991,0.56357511939,"Low"
17744,"Sagar",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",8.34695153252,0.90870764688,"Low"
17745,"Satna",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",7.53810800964,0.66848479636,"Moderately Low"
17746,"Sehore",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",7.33319259278,0.57803366644,"Low"
17747,"Seoni",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.20268975962,0.76753546655,"Low"
17748,"Shahdol",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",7.11383467916,0.73515044979,"Severe"
17749,"Shajapur",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.40587165122,0.55654653639,"Low"
17750,"Shivpuri",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.90432064088,0.93872439744,"Low"
17751,"Sidhi",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.6410376829,0.93918059438,"Severe"
17753,"Tikamgarh",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.73134151152,0.45304189604,"Low"
17754,"Ujjain",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.16563181696,0.53701105624,"Low"
17755,"Vidisha",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.5614732847,0.64750344367,"Low"
17756,"West Nimar",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.9666782261,0.70313327142,"Low"
70168,"Anuppur",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",2.67341550345,0.17862462225,"Severe"
70169,"Ashoknagar",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",3.73284494248,0.42115594336,"Low"
70170,"Barwani",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.41245616668,0.47371972084,"Low"
70171,"Burhanpur",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",2.87733158145,0.27839723853,"Low"
70172,"Dindori",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.74975327278,0.57082250994,"Severe"
70173,"Harda",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",2.82915465673,0.29035549863,"Low"
70174,"Katni",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.25695363063,0.54568763959,"Low"
70175,"Neemuch",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.81972826782,0.37035724463,"Low"
70176,"Sheopur",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.92743451024,0.58705972333,"Low"
70177,"Umaria",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",3.96421746054,0.32963343303,"Low"
70226,"Karaikal",1000,3000,70080,"Puducherry","Member State","NO",115,"India",0.89682784739,0.01604667071,NA
70227,"Mahe",1000,3000,70080,"Puducherry","Member State","NO",115,"India",0.8161683659,0.0111205715,"Severe"
70228,"Puducherry",1000,3000,70080,"Puducherry","Member State","NO",115,"India",1.32809463262,0.01653149719,NA
70229,"Yanam",1000,3000,70080,"Puducherry","Member State","NO",115,"India",0.64941791308,0.00178075789,NA
17888,"Agra",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",6.35930792873,0.32066400406,"Moderate"
17889,"Aligarh",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.19677656734,0.35436267377,"Moderate"
17890,"Allahabad",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.16921708915,0.46147581924,"Moderate"
17892,"Azamgarh",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.59934979343,0.35146930177,"Moderate"
17893,"Bahraich",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.03784896447,0.33858388338,"Moderate"
17894,"Ballia",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.85915996124,0.27091550734,"Severe"
17895,"Banda",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.2983088526,0.40571123799,"Moderate"
17896,"Bara Banki",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.7080337629,0.40272870948,"Moderate"
17897,"Bareilly",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.6315377788,0.34853338817,"Moderate"
17898,"Basti",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.09486790694,0.22850693028,"Moderate"
17899,"Bijnor",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.36667147769,0.40098949001,"Moderate"
17901,"Bulandshahr",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.01894189328,0.32942932169,"Moderate"
17904,"Deoria",1994,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.46628628329,0.23133450935,"Moderate"
17905,"Etah",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.71909462726,0.40935017887,"Moderate"
17906,"Etawah",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.57718177318,0.19538789797,"Moderate"
17907,"Faizabad",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.80922841311,0.19030302528,"Moderate"
17908,"Farrukhabad",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.662077238,0.19938821668,"Moderate"
17909,"Fatehpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.98029767436,0.37618902946,"Moderate"
17911,"Ghaziabad",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.29475612536,0.18248237023,"Moderate"
17912,"Ghazipur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.57330359082,0.30432334699,"Severe"
17913,"Gonda",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.1142770629,0.36471860096,"Moderate"
17914,"Gorakhpur",1990,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.85151826095,0.27794867836,"Moderate"
17915,"Hamirpur",1995,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.94263528771,0.38348447358,"Moderate"
17916,"Hardoi",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.86835483076,0.54809580914,"Moderate"
17917,"Jalaun",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.45769577549,0.4117759374,"Moderate"
17918,"Jaunpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.57137157221,0.36310592502,"Moderate"
17919,"Jhansi",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",8.5161171256,0.45487888098,"Moderate"
17920,"Kanpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",1.82587492813,0.09571645758,"Moderate"
17921,"Lakhimpur Kheri",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",6.22523698744,0.70696067937,"Moderate"
17922,"Lalitpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.84156023112,0.45009589052,"Moderate"
17923,"Lucknow",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.17583291387,0.23062891485,"Moderate"
17924,"Mainpuri",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.9311280655,0.25049519692,"Moderate"
17925,"Mathura",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.18112413033,0.30841798007,"Moderate"
17926,"Meerut",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.70630479425,0.24131792801,"Moderate"
17927,"Mirzapur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.12787902622,0.4039349896,"Severe"
17928,"Moradabad",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.79738083442,0.31193544704,"Moderate"
17929,"Muzaffarnagar",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.55450895379,0.37651090198,"Moderate"
17931,"Pilibhit",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.16597595052,0.33092264101,"Moderate"
17933,"Pratapgarh",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.60135764518,0.33464885002,"Moderate"
17934,"Rae Bareli",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.20353155874,0.41738151773,"Moderate"
17935,"Rampur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.16331045591,0.2376033604,"Moderate"
17936,"Saharanpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.21501710847,0.34767323331,"Moderate"
17937,"Shahjahanpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.0334583226,0.42669709222,"Moderate"
17938,"Sitapur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.83608234817,0.52802756096,"Moderate"
17939,"Sultanpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.72483461107,0.39936122109,"Moderate"
17941,"Unnao",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.4642243942,0.41675199901,"Moderate"
17943,"Varanasi",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.55347746674,0.13914831644,"Moderate"
70257,"Ambedkar Nagar",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.34859088953,0.21033873561,"Moderate"
70258,"Auraiya",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.65690479966,0.19748805623,"Moderate"
70259,"Badaun",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.24501990913,0.46610288064,"Moderate"
70260,"Baghpat",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",1.78193788489,0.12344605763,"Moderate"
70261,"Balrampur",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.90520190892,0.30814539946,"Moderate"
70262,"Chandauli",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.24694575666,0.22699205914,"Severe"
70263,"Chitrakoot",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.69814704908,0.27624653971,"Moderate"
70264,"Firozabad",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.21901013056,0.25928008584,"Moderate"
70265,"Gautam Buddha Nagar",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.55322531917,0.12762696327,"Moderate"
70266,"Hathras",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.81574124549,0.14813308716,"Moderate"
70267,"Jyotiba Phule Nagar",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.09725970542,0.23272983294,"Moderate"
70268,"Kannauj",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.57913676183,0.18866084518,"Moderate"
70269,"Kanpur Dehat",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.70393509483,0.45544720272,"Moderate"
70270,"Kaushambi",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.70322112348,0.18885759596,"Moderate"
70271,"Kushinagar",1994,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.05138415452,0.26230170945,"Moderate"
70272,"Maharajganj",1990,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.45240819262,0.29068653132,"Moderate"
70273,"Mahoba",1995,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.74427835029,0.25433350047,"Moderate"
70274,"Mau",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.75789422668,0.18636897291,"Moderate"
70275,"Sant Kabir Nagar",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.9917373979,0.12038320015,"Moderate"
70276,"Sant Ravi Das Nagar",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.40743073793,0.09049934015,"Moderate"
70277,"Shravasti",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.67682669275,0.28839453916,"Moderate"
70278,"Siddharth Nagar",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.94287365853,0.31769087673,"Moderate"
70279,"Sonbhadra",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.82238451278,0.60429117157,"Severe"
17903,"Dehra Dun",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",4.06156742844,0.28809425618,"Low"
17910,"Pauri Garhwal",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",3.78586135036,0.50956964041,"Low"
17932,"Pithoragarh",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",5.24432414928,0.6739524414,"Low"
70280,"Almora",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",3.47411188109,0.28915650158,"Low"
70281,"Bageshwar",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",3.0014577602,0.21327990632,"Low"
70282,"Chamoli",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",4.72130658044,0.73571080273,"Low"
70283,"Champawat",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",2.19985065243,0.15658899725,"Low"
70284,"Haridwar",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",2.56282612271,0.2227854628,"Low"
70285,"Naini Tal",1996,3000,70082,"Uttarakhand","Member State","NO",115,"India",3.77495477766,0.37742876288,"Low"
70286,"Rudra Prayag",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",1.83307334514,0.114184875,"Low"
70287,"Tehri Garhwal",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",4.87790488073,0.41215954355,"Low"
70288,"Udham Singh Nagar",1996,3000,70082,"Uttarakhand","Member State","NO",115,"India",4.88839395447,0.26544873957,"Low"
70289,"Uttarkashi",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",5.50177101128,0.62627441948,"Low"
