"ADM2_CODE","ADM2_NAME","STR2_YEAR","EXP2_YEAR","ADM1_CODE","ADM1_NAME","STATUS","DISP_AREA","ADM0_CODE","ADM0_NAME","Shape_Leng","Shape_Area","BB"
70098,"Buxar",1999,3000,70073,"Bihar","Member State","NO",115,"India",2.4885997408,0.153517202659,"(1.67e+03,2.22e+03]"
70099,"Jamui",1999,3000,70073,"Bihar","Member State","NO",115,"India",3.45389911606,0.275234647703,"(1.67e+03,2.22e+03]"
70100,"Kishanganj",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.37152719809,0.174358967311,"(2.22e+03,2.78e+03]"
70101,"Lakhisarai",1999,3000,70073,"Bihar","Member State","NO",115,"India",2.06258932554,0.119663188091,"(1.67e+03,2.22e+03]"
70102,"Sheikhpura",1999,3000,70073,"Bihar","Member State","NO",115,"India",1.50459617275,0.0540751578127,"(1.67e+03,2.22e+03]"
70103,"Sheohar",1999,3000,70073,"Bihar","Member State","NO",115,"India",1.40972210422,0.0520140127487,"(2.22e+03,2.78e+03]"
70104,"Supaul",1999,3000,70073,"Bihar","Member State","NO",115,"India",3.11270331134,0.216358417564,"(2.22e+03,2.78e+03]"
17823,"Chandigarh",1000,3000,70074,"Chandigarh","Member State","NO",115,"India",0.514104178756,0.0111254926117,"(1.67e+03,2.22e+03]"
17724,"Durg",1000,3000,70075,"Chhattisgarh","Member State","NO",115,"India",6.71003179742,0.749173930611,"(1.67e+03,2.22e+03]"
70105,"Bastar",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",8.08459953161,1.28592677709,"(2.22e+03,2.78e+03]"
70106,"Bilaspur",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",5.64889564775,0.731110536483,"(1.11e+03,1.67e+03]"
70107,"Dantewada",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",7.36086827538,1.4578327394,"(2.22e+03,2.78e+03]"
70108,"Dhamtari",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",3.65804357332,0.351946964379,"(2.22e+03,2.78e+03]"
70109,"Janjgir-Champa",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",3.45168763893,0.338696694928,"(2.22e+03,2.78e+03]"
70110,"Jashpur",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",4.37049789371,0.51217112592,"(2.22e+03,2.78e+03]"
70111,"Kanker",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",5.82853400219,0.618346160578,"(1.67e+03,2.22e+03]"
70112,"Kawardha",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",3.45574999288,0.369499584539,"(1.11e+03,1.67e+03]"
70113,"Korba",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",4.33344879802,0.580187165502,"(1.67e+03,2.22e+03]"
70114,"Koriya",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",4.68293623022,0.586595236744,"(1.67e+03,2.22e+03]"
70115,"Mahasamund",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",4.48683717265,0.413523598099,"(2.22e+03,2.78e+03]"
70116,"Raipur",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",9.38555368793,1.08201724789,"(2.22e+03,2.78e+03]"
70117,"Raj Nandgaon",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",6.37280489647,0.700864063361,"(1.11e+03,1.67e+03]"
70118,"Surguja",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",7.31229699125,1.39227673367,"(1.67e+03,2.22e+03]"
70297,"Raigarh",1000,3000,70075,"Chhattisgarh","Member State","NO",115,"India",6.00147015402,0.619918144782,"(2.22e+03,2.78e+03]"
70119,"Dadra and Nagar Haveli",1000,3000,70076,"Dadra and Nagar Haveli","Member State","NO",115,"India",1.67693793821,0.0424781362591,"(1.11e+03,1.67e+03]"
70120,"Daman",1000,3000,70077,"Daman and Diu","Member State","NO",115,"India",0.349974103517,0.00141044067682,"(1.11e+03,1.67e+03]"
70121,"Junagadh",1000,3000,70077,"Daman and Diu","Member State","NO",115,"India",1.84753548456,0.0469432330775,"(1.67e+03,2.22e+03]"
17600,"Deoghar",1000,3000,70078,"Jharkhand","Member State","NO",115,"India",2.72010511557,0.217136567193,"(2.22e+03,2.78e+03]"
17603,"Godda",1000,3000,70078,"Jharkhand","Member State","NO",115,"India",2.55773075439,0.200265316828,"(2.22e+03,2.78e+03]"
17610,"Lohardaga",1000,3000,70078,"Jharkhand","Member State","NO",115,"India",2.14770868676,0.132561590293,"(2.22e+03,2.78e+03]"
17622,"Ranchi",1000,3000,70078,"Jharkhand","Member State","NO",115,"India",5.4777518089,0.67536949409,"(2.22e+03,2.78e+03]"
70139,"Bokaro",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",3.83054282275,0.254061024531,"(2.22e+03,2.78e+03]"
70140,"Chatra",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",4.34748114687,0.333825384038,"(2.22e+03,2.78e+03]"
70141,"Dhanbad",1000,3000,70078,"Jharkhand","Member State","NO",115,"India",2.1667319104,0.184664700705,"(2.22e+03,2.78e+03]"
70142,"Dumka",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",3.58217795751,0.335716019306,"(2.22e+03,2.78e+03]"
70143,"Garhwa",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",3.55619877968,0.362168406027,"(1.67e+03,2.22e+03]"
70144,"Giridih",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",4.07319930743,0.444371409975,"(2.22e+03,2.78e+03]"
70145,"Gumla",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",4.89556585088,0.472904473189,"(2.22e+03,2.78e+03]"
70146,"Hazaribag",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",6.6190386375,0.546616372281,"(2.22e+03,2.78e+03]"
70147,"Jamtara",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",2.88556720951,0.16011040017,"(2.22e+03,2.78e+03]"
70148,"Koderma",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",2.27189537707,0.11781095368,"(2.22e+03,2.78e+03]"
70149,"Latehar",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",4.40630997943,0.377590578266,"(2.22e+03,2.78e+03]"
70150,"Pakur",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",2.77950344404,0.161762805821,"(2.22e+03,2.78e+03]"
70151,"Palamu",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",4.07358164742,0.395945695631,"(1.67e+03,2.22e+03]"
70152,"Pashchim Singhbhum",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",4.74550752419,0.634236366179,"(2.22e+03,2.78e+03]"
70153,"Purba Singhbhum",1990,3000,70078,"Jharkhand","Member State","NO",115,"India",3.83086207231,0.314166041812,"(2.22e+03,2.78e+03]"
70154,"Sahibganj",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",2.57514363077,0.196645347837,"(2.22e+03,2.78e+03]"
70155,"Saraikela Kharsawan",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",3.25695799261,0.233440328677,"(2.22e+03,2.78e+03]"
70156,"Simdega",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",3.5778723381,0.332923125181,"(2.22e+03,2.78e+03]"
17712,"Balaghat",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.11003910409,0.808228375997,"(1.11e+03,1.67e+03]"
17714,"Betul",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.27048242269,0.879822841558,"(1.67e+03,2.22e+03]"
17715,"Bhind",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.81196064911,0.404682229498,"(1.67e+03,2.22e+03]"
17716,"Bhopal",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",3.15142260298,0.240575777403,"(1.67e+03,2.22e+03]"
17718,"Chhatarpur",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",7.98541940191,0.777957073747,"(1.67e+03,2.22e+03]"
17719,"Chhindwara",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.78535939247,1.03331085368,"(1.67e+03,2.22e+03]"
17720,"Damoh",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.34924684529,0.651587857672,"(1.11e+03,1.67e+03]"
17721,"Datia",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",3.34247376137,0.227127694913,"(1.67e+03,2.22e+03]"
17722,"Dewas",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.93128476397,0.611638834423,"(1.67e+03,2.22e+03]"
17723,"Dhar",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.30331986344,0.713903812021,"(1.67e+03,2.22e+03]"
17725,"East Nimar",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.31886177941,0.650840560287,"(1.67e+03,2.22e+03]"
17726,"Guna",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.87573500333,0.5611698643,"(1.11e+03,1.67e+03]"
17727,"Gwalior",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",3.32970051248,0.413133514163,"(1.67e+03,2.22e+03]"
17728,"Hoshangabad",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.0681555488,0.589149107825,"(1.67e+03,2.22e+03]"
17729,"Indore",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.1847979079,0.343563426086,"(1.67e+03,2.22e+03]"
17730,"Jabalpur",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.61002801599,0.353782678979,"(1.67e+03,2.22e+03]"
17731,"Jhabua",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.99129305467,0.593560042442,"(1.11e+03,1.67e+03]"
17732,"Mandla",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.26720541485,0.595051297205,"(1.11e+03,1.67e+03]"
17733,"Mandsaur",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.18807469812,0.500490115204,"(1.67e+03,2.22e+03]"
17734,"Morena",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.57614215523,0.451000378179,"(1.67e+03,2.22e+03]"
17735,"Narsinghpur",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.61712656786,0.45291482474,"(1.11e+03,1.67e+03]"
17736,"Panna",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.96668772844,0.633277160961,"(1.67e+03,2.22e+03]"
17739,"Raisen",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.581322939,0.749433673212,"(1.67e+03,2.22e+03]"
17741,"Rajgarh",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.16625066461,0.542508722905,"(1.11e+03,1.67e+03]"
17742,"Ratlam",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.83636233939,0.425765972862,"(1.67e+03,2.22e+03]"
17743,"Rewa",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.40443854991,0.563575119392,"(1.67e+03,2.22e+03]"
17744,"Sagar",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",8.34695153252,0.908707646877,"(1.67e+03,2.22e+03]"
17745,"Satna",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",7.53810800964,0.668484796358,"(1.67e+03,2.22e+03]"
17746,"Sehore",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",7.33319259278,0.578033666441,"(1.67e+03,2.22e+03]"
17747,"Seoni",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.20268975962,0.767535466552,"(1.11e+03,1.67e+03]"
17748,"Shahdol",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",7.11383467916,0.735150449793,"(1.67e+03,2.22e+03]"
17749,"Shajapur",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.40587165122,0.556546536391,"(1.67e+03,2.22e+03]"
17750,"Shivpuri",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.90432064088,0.938724397442,"(1.11e+03,1.67e+03]"
17751,"Sidhi",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.6410376829,0.939180594376,"(2.22e+03,2.78e+03]"
17753,"Tikamgarh",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.73134151152,0.453041896035,"(1.11e+03,1.67e+03]"
17754,"Ujjain",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.16563181696,0.537011056243,"(1.67e+03,2.22e+03]"
17755,"Vidisha",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.5614732847,0.64750344367,"(1.67e+03,2.22e+03]"
17756,"West Nimar",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.9666782261,0.70313327142,"(1.67e+03,2.22e+03]"
70168,"Anuppur",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",2.67341550345,0.178624622251,"(1.67e+03,2.22e+03]"
70169,"Ashoknagar",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",3.73284494248,0.421155943361,"(1.67e+03,2.22e+03]"
70170,"Barwani",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.41245616668,0.473719720835,"(1.67e+03,2.22e+03]"
70171,"Burhanpur",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",2.87733158145,0.278397238528,"(1.67e+03,2.22e+03]"
70172,"Dindori",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.74975327278,0.570822509936,"(2.22e+03,2.78e+03]"
70173,"Harda",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",2.82915465673,0.290355498631,"(1.67e+03,2.22e+03]"
70174,"Katni",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.25695363063,0.54568763959,"(1.11e+03,1.67e+03]"
70175,"Neemuch",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.81972826782,0.370357244626,"(1.67e+03,2.22e+03]"
70176,"Sheopur",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.92743451024,0.587059723332,"(555,1.11e+03]"
70177,"Umaria",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",3.96421746054,0.329633433032,"(1.67e+03,2.22e+03]"
70226,"Karaikal",1000,3000,70080,"Puducherry","Member State","NO",115,"India",0.896827847391,0.0160466707121,"(1.11e+03,1.67e+03]"
70227,"Mahe",1000,3000,70080,"Puducherry","Member State","NO",115,"India",0.816168365903,0.011120571499,"(2.22e+03,2.78e+03]"
70228,"Puducherry",1000,3000,70080,"Puducherry","Member State","NO",115,"India",1.32809463262,0.0165314971887,"(1.67e+03,2.22e+03]"
70229,"Yanam",1000,3000,70080,"Puducherry","Member State","NO",115,"India",0.649417913078,0.00178075788833,"(2.22e+03,2.78e+03]"
17888,"Agra",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",6.35930792873,0.320664004062,"(1.67e+03,2.22e+03]"
17889,"Aligarh",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.19677656734,0.354362673769,"(1.11e+03,1.67e+03]"
17890,"Allahabad",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.16921708915,0.461475819243,"(1.67e+03,2.22e+03]"
17892,"Azamgarh",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.59934979343,0.351469301773,"(1.67e+03,2.22e+03]"
17893,"Bahraich",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.03784896447,0.338583883378,"(1.67e+03,2.22e+03]"
17894,"Ballia",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.85915996124,0.270915507341,"(2.22e+03,2.78e+03]"
17895,"Banda",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.2983088526,0.405711237992,"(555,1.11e+03]"
17896,"Bara Banki",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.7080337629,0.402728709479,"(1.67e+03,2.22e+03]"
17897,"Bareilly",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.6315377788,0.348533388169,"(1.67e+03,2.22e+03]"
17898,"Basti",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.09486790694,0.228506930283,"(2.22e+03,2.78e+03]"
17899,"Bijnor",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.36667147769,0.400989490006,"(1.67e+03,2.22e+03]"
17901,"Bulandshahr",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.01894189328,0.32942932169,"(1.11e+03,1.67e+03]"
17904,"Deoria",1994,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.46628628329,0.231334509353,"(2.22e+03,2.78e+03]"
17905,"Etah",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.71909462726,0.409350178868,"(1.11e+03,1.67e+03]"
17906,"Etawah",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.57718177318,0.195387897967,"(555,1.11e+03]"
17907,"Faizabad",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.80922841311,0.190303025282,"(2.22e+03,2.78e+03]"
17908,"Farrukhabad",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.662077238,0.199388216683,"(1.67e+03,2.22e+03]"
17909,"Fatehpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.98029767436,0.376189029461,"(1.67e+03,2.22e+03]"
17911,"Ghaziabad",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.29475612536,0.182482370227,"(1.11e+03,1.67e+03]"
17912,"Ghazipur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.57330359082,0.304323346987,"(1.67e+03,2.22e+03]"
17913,"Gonda",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.1142770629,0.364718600962,"(2.22e+03,2.78e+03]"
17914,"Gorakhpur",1990,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.85151826095,0.277948678361,"(2.22e+03,2.78e+03]"
17915,"Hamirpur",1995,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.94263528771,0.383484473577,"(1.67e+03,2.22e+03]"
17916,"Hardoi",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.86835483076,0.548095809144,"(2.22e+03,2.78e+03]"
17917,"Jalaun",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.45769577549,0.411775937403,"(1.67e+03,2.22e+03]"
17918,"Jaunpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.57137157221,0.363105925016,"(1.67e+03,2.22e+03]"
17919,"Jhansi",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",8.5161171256,0.454878880977,"(1.11e+03,1.67e+03]"
17920,"Kanpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",1.82587492813,0.0957164575804,"(1.67e+03,2.22e+03]"
17921,"Lakhimpur Kheri",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",6.22523698744,0.706960679373,"(1.67e+03,2.22e+03]"
17922,"Lalitpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.84156023112,0.45009589052,"(1.11e+03,1.67e+03]"
17923,"Lucknow",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.17583291387,0.230628914848,"(1.67e+03,2.22e+03]"
17924,"Mainpuri",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.9311280655,0.25049519692,"(555,1.11e+03]"
17925,"Mathura",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.18112413033,0.308417980073,"(1.11e+03,1.67e+03]"
17926,"Meerut",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.70630479425,0.241317928006,"(1.67e+03,2.22e+03]"
17927,"Mirzapur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.12787902622,0.403934989604,"(2.22e+03,2.78e+03]"
17928,"Moradabad",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.79738083442,0.311935447044,"(1.67e+03,2.22e+03]"
17929,"Muzaffarnagar",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.55450895379,0.376510901979,"(1.67e+03,2.22e+03]"
17931,"Pilibhit",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.16597595052,0.330922641013,"(1.67e+03,2.22e+03]"
17933,"Pratapgarh",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.60135764518,0.33464885002,"(1.67e+03,2.22e+03]"
17934,"Rae Bareli",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.20353155874,0.417381517732,"(1.67e+03,2.22e+03]"
17935,"Rampur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.16331045591,0.237603360399,"(1.67e+03,2.22e+03]"
17936,"Saharanpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.21501710847,0.347673233313,"(1.67e+03,2.22e+03]"
17937,"Shahjahanpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.0334583226,0.42669709222,"(1.67e+03,2.22e+03]"
17938,"Sitapur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.83608234817,0.528027560955,"(2.22e+03,2.78e+03]"
17939,"Sultanpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.72483461107,0.399361221092,"(1.67e+03,2.22e+03]"
17941,"Unnao",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.4642243942,0.416751999012,"(2.22e+03,2.78e+03]"
17943,"Varanasi",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.55347746674,0.139148316443,"(1.67e+03,2.22e+03]"
70257,"Ambedkar Nagar",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.34859088953,0.210338735611,"(2.22e+03,2.78e+03]"
70258,"Auraiya",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.65690479966,0.19748805623,"(1.11e+03,1.67e+03]"
70259,"Badaun",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.24501990913,0.466102880643,"(1.11e+03,1.67e+03]"
70260,"Baghpat",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",1.78193788489,0.123446057627,"(1.11e+03,1.67e+03]"
70261,"Balrampur",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.90520190892,0.308145399457,"(2.22e+03,2.78e+03]"
70262,"Chandauli",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.24694575666,0.226992059138,"(1.11e+03,1.67e+03]"
70263,"Chitrakoot",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.69814704908,0.276246539714,"(1.67e+03,2.22e+03]"
70264,"Firozabad",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.21901013056,0.259280085835,"(1.11e+03,1.67e+03]"
70265,"Gautam Buddha Nagar",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.55322531917,0.127626963267,"(1.11e+03,1.67e+03]"
70266,"Hathras",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.81574124549,0.148133087162,"(1.11e+03,1.67e+03]"
70267,"Jyotiba Phule Nagar",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.09725970542,0.232729832936,"(1.67e+03,2.22e+03]"
70268,"Kannauj",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.57913676183,0.18866084518,"(1.11e+03,1.67e+03]"
70269,"Kanpur Dehat",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.70393509483,0.45544720272,"(1.11e+03,1.67e+03]"
70270,"Kaushambi",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.70322112348,0.188857595964,"(1.67e+03,2.22e+03]"
70271,"Kushinagar",1994,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.05138415452,0.262301709449,"(2.22e+03,2.78e+03]"
70272,"Maharajganj",1990,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.45240819262,0.290686531322,"(2.22e+03,2.78e+03]"
70273,"Mahoba",1995,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.74427835029,0.254333500466,"(1.67e+03,2.22e+03]"
70274,"Mau",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.75789422668,0.186368972905,"(2.22e+03,2.78e+03]"
70275,"Sant Kabir Nagar",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.9917373979,0.120383200146,"(2.22e+03,2.78e+03]"
70276,"Sant Ravi Das Nagar",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.40743073793,0.0904993401543,"(1.67e+03,2.22e+03]"
70277,"Shravasti",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.67682669275,0.28839453916,"(2.22e+03,2.78e+03]"
70278,"Siddharth Nagar",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.94287365853,0.31769087673,"(2.22e+03,2.78e+03]"
70279,"Sonbhadra",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.82238451278,0.604291171567,"(1.11e+03,1.67e+03]"
17903,"Dehra Dun",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",4.06156742844,0.288094256176,"(555,1.11e+03]"
17910,"Pauri Garhwal",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",3.78586135036,0.509569640411,"(1.11e+03,1.67e+03]"
17932,"Pithoragarh",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",5.24432414928,0.673952441399,"[0,555]"
70280,"Almora",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",3.47411188109,0.289156501576,"(555,1.11e+03]"
70281,"Bageshwar",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",3.0014577602,0.21327990632,"(555,1.11e+03]"
70282,"Chamoli",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",4.72130658044,0.735710802727,"[0,555]"
70283,"Champawat",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",2.19985065243,0.156588997251,"(1.67e+03,2.22e+03]"
70284,"Haridwar",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",2.56282612271,0.222785462801,"(1.11e+03,1.67e+03]"
70285,"Naini Tal",1996,3000,70082,"Uttarakhand","Member State","NO",115,"India",3.77495477766,0.377428762878,"(555,1.11e+03]"
70286,"Rudra Prayag",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",1.83307334514,0.114184875002,"[0,555]"
70287,"Tehri Garhwal",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",4.87790488073,0.41215954355,"(1.11e+03,1.67e+03]"
70288,"Udham Singh Nagar",1996,3000,70082,"Uttarakhand","Member State","NO",115,"India",4.88839395447,0.265448739572,"(1.67e+03,2.22e+03]"
70289,"Uttarkashi",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",5.50177101128,0.626274419485,"[0,555]"
