"ADM2_CODE","ADM2_NAME","STR2_YEAR","EXP2_YEAR","ADM1_CODE","ADM1_NAME","STATUS","DISP_AREA","ADM0_CODE","ADM0_NAME","Shape_Leng","Shape_Area","LB"
17812,"Kalahandi",1993,3000,1504,"Orissa","Member State","NO",115,"India",5.52026577646,0.682700214783,"[0,93.7]"
17813,"Keonjhar",1000,3000,1504,"Orissa","Member State","NO",115,"India",5.77229474513,0.725656140413,"[0,93.7]"
17814,"Koraput",1993,3000,1504,"Orissa","Member State","NO",115,"India",7.09889303608,0.735570437181,"[0,93.7]"
17816,"Mayurbhanj",1000,3000,1504,"Orissa","Member State","NO",115,"India",6.76440893319,0.913339136716,"[0,93.7]"
17818,"Puri",1993,3000,1504,"Orissa","Member State","NO",115,"India",5.78063478207,0.302013746585,"[0,93.7]"
17819,"Sambalpur",1993,3000,1504,"Orissa","Member State","NO",115,"India",5.48018096816,0.587618609818,"[0,93.7]"
17820,"Sundargarh",1000,3000,1504,"Orissa","Member State","NO",115,"India",7.17848779798,0.852211141007,"[0,93.7]"
70206,"Angul",1993,3000,1504,"Orissa","Member State","NO",115,"India",5.28168457222,0.553670339282,"[0,93.7]"
70207,"Baleshwar",1993,3000,1504,"Orissa","Member State","NO",115,"India",5.42055396093,0.321348526696,"[0,93.7]"
70208,"Baragarh",1993,3000,1504,"Orissa","Member State","NO",115,"India",5.16991319143,0.505084155441,"[0,93.7]"
70209,"Bhadrak",1993,3000,1504,"Orissa","Member State","NO",115,"India",3.09040425831,0.212586021693,"[0,93.7]"
70210,"Bolangir",1993,3000,1504,"Orissa","Member State","NO",115,"India",4.93558317415,0.569845311491,"[0,93.7]"
70211,"Boudh",1993,3000,1504,"Orissa","Member State","NO",115,"India",3.71593041961,0.270746033273,"[0,93.7]"
70212,"Deogarh",1993,3000,1504,"Orissa","Member State","NO",115,"India",3.34424681447,0.245212193831,"[0,93.7]"
70213,"Gajapati",1993,3000,1504,"Orissa","Member State","NO",115,"India",4.00379800203,0.34937884728,"[0,93.7]"
70214,"Jagatsinghpur",1993,3000,1504,"Orissa","Member State","NO",115,"India",3.62589530491,0.145770171673,"[0,93.7]"
70215,"Jajpur",1993,3000,1504,"Orissa","Member State","NO",115,"India",3.78003708041,0.251999849247,"[0,93.7]"
70216,"Jharsuguda",1993,3000,1504,"Orissa","Member State","NO",115,"India",3.16176353232,0.185181687823,"[0,93.7]"
70217,"Kandhamal",1993,3000,1504,"Orissa","Member State","NO",115,"India",5.65033791868,0.69671799616,"[0,93.7]"
70218,"Kendrapara",1993,3000,1504,"Orissa","Member State","NO",115,"India",5.28485780907,0.214334081598,"[0,93.7]"
70219,"Khordha",1993,3000,1504,"Orissa","Member State","NO",115,"India",5.52913058075,0.238050294778,"[0,93.7]"
70220,"Malkangiri",1993,3000,1504,"Orissa","Member State","NO",115,"India",4.43883525374,0.498169014945,"[0,93.7]"
70221,"Nabarangpur",1993,3000,1504,"Orissa","Member State","NO",115,"India",4.64311847066,0.457032620348,"[0,93.7]"
70222,"Nayagarh",1993,3000,1504,"Orissa","Member State","NO",115,"India",3.83613854884,0.337027317016,"[0,93.7]"
70223,"Nuapada",1993,3000,1504,"Orissa","Member State","NO",115,"India",3.67474496916,0.335101998364,"[0,93.7]"
70224,"Rayagada",1993,3000,1504,"Orissa","Member State","NO",115,"India",6.66439833066,0.634703867087,"[0,93.7]"
70225,"Sonepur",1993,3000,1504,"Orissa","Member State","NO",115,"India",3.03355959698,0.205063531977,"[0,93.7]"
17821,"Amritsar",1000,3000,1505,"Punjab","Member State","NO",115,"India",3.69347583399,0.460238782024,"[0,93.7]"
17822,"Bathinda",1995,3000,1505,"Punjab","Member State","NO",115,"India",3.88955538096,0.314977436162,"[0,93.7]"
17825,"Firozpur",1000,3000,1505,"Punjab","Member State","NO",115,"India",5.74750680484,0.487046032436,"[0,93.7]"
17826,"Gurdaspur",1000,3000,1505,"Punjab","Member State","NO",115,"India",4.0943066144,0.334534653362,"[0,93.7]"
17827,"Hoshiarpur",1995,3000,1505,"Punjab","Member State","NO",115,"India",3.75743005925,0.319428710154,"[0,93.7]"
17828,"Jalandhar",1000,3000,1505,"Punjab","Member State","NO",115,"India",3.94249620035,0.246354595847,"[0,93.7]"
17829,"Kapurthala",1000,3000,1505,"Punjab","Member State","NO",115,"India",3.96325283617,0.157151352093,"[0,93.7]"
17830,"Ludhiana",1000,3000,1505,"Punjab","Member State","NO",115,"India",3.61035800786,0.336473815314,"[0,93.7]"
17831,"Patiala",1992,3000,1505,"Punjab","Member State","NO",115,"India",6.19063838959,0.34813634726,"[0,93.7]"
17832,"Rupnagar",1992,3000,1505,"Punjab","Member State","NO",115,"India",4.05083330887,0.197666200985,"[0,93.7]"
17833,"Sangrur",1000,3000,1505,"Punjab","Member State","NO",115,"India",4.98478534611,0.476774427701,"[0,93.7]"
70230,"Faridkot",1996,3000,1505,"Punjab","Member State","NO",115,"India",2.16690602708,0.136182279622,"[0,93.7]"
70231,"Fatehgarh Sahib",1992,3000,1505,"Punjab","Member State","NO",115,"India",2.64621224088,0.110392062639,"[0,93.7]"
70232,"Mansa",1995,3000,1505,"Punjab","Member State","NO",115,"India",3.07173795768,0.206164522634,"[0,93.7]"
70233,"Moga",1996,3000,1505,"Punjab","Member State","NO",115,"India",2.51926279329,0.216932713525,"[0,93.7]"
70234,"Muktsar",1995,3000,1505,"Punjab","Member State","NO",115,"India",3.21835712466,0.243697855587,"[0,93.7]"
70235,"Nawan Shehar",1995,3000,1505,"Punjab","Member State","NO",115,"India",2.29565771052,0.122539974335,"[0,93.7]"
17834,"Ajmer",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",7.23556664999,0.781202908303,"[0,93.7]"
17835,"Alwar",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",7.58341088875,0.757897389232,"[0,93.7]"
17836,"Banswara",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",3.64266842194,0.44582815647,"[0,93.7]"
17837,"Barmer",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",9.74367741956,2.55178997899,"[0,93.7]"
17838,"Bharatpur",1990,3000,1506,"Rajasthan","Member State","NO",115,"India",6.17336825763,0.460271747692,"[0,93.7]"
17839,"Bhilwara",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",6.66891881073,0.938017679039,"[0,93.7]"
17840,"Bikaner",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",9.99384754665,2.47584603839,"[0,93.7]"
17841,"Bundi",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",4.11396061182,0.500325457554,"[0,93.7]"
17842,"Chittaurgarh",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",11.0670320849,0.945358213573,"[0,93.7]"
17843,"Churu",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",8.53339131793,1.56838793437,"[0,93.7]"
17844,"Dhaulpur",1990,3000,1506,"Rajasthan","Member State","NO",115,"India",3.59247389334,0.274339431973,"[0,93.7]"
17845,"Dungarpur",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",3.32745605235,0.334413504641,"[0,93.7]"
17846,"Ganganagar",1998,3000,1506,"Rajasthan","Member State","NO",115,"India",6.57608885664,1.08077656371,"[0,93.7]"
17847,"Jaipur",1996,3000,1506,"Rajasthan","Member State","NO",115,"India",7.2686736197,1.02229859604,"[0,93.7]"
17848,"Jaisalmer",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",11.4918918838,3.5190560987,"[0,93.7]"
17849,"Jalor",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",6.72060760142,0.957933353665,"[0,93.7]"
17850,"Jhalawar",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",6.73000658828,0.555818673879,"[0,93.7]"
17851,"Jhunjhunun",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",4.51722278029,0.542941568613,"[0,93.7]"
17852,"Jodhpur",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",9.48417814929,2.0688926156,"[0,93.7]"
17853,"Kota",1991,3000,1506,"Rajasthan","Member State","NO",115,"India",6.10746617198,0.492613380197,"[0,93.7]"
17854,"Nagaur",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",8.57236002256,1.60552373481,"[0,93.7]"
17855,"Pali",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",7.9085178697,1.10837879806,"[0,93.7]"
17856,"Sawai Madhopur",1997,3000,1506,"Rajasthan","Member State","NO",115,"India",4.75593083668,0.421744220877,"[0,93.7]"
17857,"Sikar",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",6.38132119876,0.70240930627,"[0,93.7]"
17858,"Sirohi",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",4.02175721641,0.458356339057,"[0,93.7]"
17859,"Tonk",1000,3000,1506,"Rajasthan","Member State","NO",115,"India",6.00083739254,0.653469628854,"[0,93.7]"
17860,"Udaipur",1996,3000,1506,"Rajasthan","Member State","NO",115,"India",7.87137034535,1.13140983956,"[0,93.7]"
70236,"Baran",1991,3000,1506,"Rajasthan","Member State","NO",115,"India",5.7073728599,0.61018981748,"[0,93.7]"
70237,"Dausa",1996,3000,1506,"Rajasthan","Member State","NO",115,"India",4.32198491218,0.326037229495,"[0,93.7]"
70238,"Hanumangarh",1998,3000,1506,"Rajasthan","Member State","NO",115,"India",7.15651565223,0.826104941504,"[0,93.7]"
70239,"Karauli",1997,3000,1506,"Rajasthan","Member State","NO",115,"India",4.56802305707,0.46927456515,"[0,93.7]"
70240,"Rajsamand",1996,3000,1506,"Rajasthan","Member State","NO",115,"India",5.25709191324,0.411272545359,"[0,93.7]"
17861,"East",1000,3000,1507,"Sikkim","Member State","NO",115,"India",1.38906983825,0.0925681799883,"(93.7,187]"
17862,"North Sikkim",1000,3000,1507,"Sikkim","Member State","NO",115,"India",2.92332798031,0.388097768575,"[0,93.7]"
17863,"South Sikkim",1000,3000,1507,"Sikkim","Member State","NO",115,"India",1.51625868631,0.0667012501559,"(93.7,187]"
17864,"West Sikkim",1000,3000,1507,"Sikkim","Member State","NO",115,"India",1.64315877169,0.106675660675,"(93.7,187]"
17866,"Thoothukudi",1000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",4.37489792079,0.389137645168,"[0,93.7]"
17867,"Coimbatore",1000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",5.593131072,0.612298710605,"[0,93.7]"
17868,"Dharmapuri",1000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",5.99082012902,0.801691618541,"[0,93.7]"
17869,"Virudhunagar",1000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",4.51460960926,0.35316306795,"[0,93.7]"
17870,"Kanniyakumari",1000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",2.1294837608,0.130661789069,"[0,93.7]"
17873,"Nilgiris",1000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",2.81492255959,0.210944084628,"(93.7,187]"
17875,"Erode",1000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",7.07470994419,0.677012368805,"[0,93.7]"
17876,"Pudukkottai",1000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",5.35607983488,0.387176357264,"[0,93.7]"
17877,"Dindigul",1000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",5.26896936269,0.500039771098,"[0,93.7]"
17878,"Ramanathapuram",1000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",6.4693550538,0.350762859417,"[0,93.7]"
17879,"Salem",1997,3000,1508,"Tamil Nadu","Member State","NO",115,"India",5.78292693653,0.431988831013,"[0,93.7]"
17881,"Thanjavur",1997,3000,1508,"Tamil Nadu","Member State","NO",115,"India",5.24109463304,0.280270022706,"[0,93.7]"
17882,"Sivaganga",1000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",5.63595606671,0.335222973702,"[0,93.7]"
17883,"Tiruchchirappalli",1996,3000,1508,"Tamil Nadu","Member State","NO",115,"India",6.67181759369,0.372450946903,"[0,93.7]"
17884,"Tirunelveli Kattabo",1000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",5.40853619253,0.556597310014,"[0,93.7]"
70241,"Ariyalur",2000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",2.24030841617,0.161429227865,"[0,93.7]"
70242,"Chennai",1000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",0.743297183114,0.0163244843722,"[0,93.7]"
70243,"Cuddalore",1994,3000,1508,"Tamil Nadu","Member State","NO",115,"India",4.04293793196,0.316479117442,"[0,93.7]"
70244,"Kancheepuram",1999,3000,1508,"Tamil Nadu","Member State","NO",115,"India",3.92460831647,0.389010151794,"[0,93.7]"
70245,"Karur",1996,3000,1508,"Tamil Nadu","Member State","NO",115,"India",3.92636313878,0.238860504012,"[0,93.7]"
70246,"Madurai",1997,3000,1508,"Tamil Nadu","Member State","NO",115,"India",4.39035637272,0.304005356752,"[0,93.7]"
70247,"Nagapattinam",1997,3000,1508,"Tamil Nadu","Member State","NO",115,"India",5.4647335396,0.406509471093,"[0,93.7]"
70248,"Namakkal",1997,3000,1508,"Tamil Nadu","Member State","NO",115,"India",3.49490094095,0.281601794604,"[0,93.7]"
70249,"Perambalur",2000,3000,1508,"Tamil Nadu","Member State","NO",115,"India",2.51442935519,0.145065756445,"[0,93.7]"
70250,"Theni",1997,3000,1508,"Tamil Nadu","Member State","NO",115,"India",2.88847241866,0.234535578002,"[0,93.7]"
70251,"Thiruvallur",1999,3000,1508,"Tamil Nadu","Member State","NO",115,"India",5.26775872002,0.270349132277,"[0,93.7]"
70253,"Tiruvannamalai",1990,3000,1508,"Tamil Nadu","Member State","NO",115,"India",5.95693190757,0.514078546949,"[0,93.7]"
70254,"Vellore",1990,3000,1508,"Tamil Nadu","Member State","NO",115,"India",6.27451305635,0.50516866991,"[0,93.7]"
70255,"Villupuram",1994,3000,1508,"Tamil Nadu","Member State","NO",115,"India",6.63325505336,0.60588744979,"[0,93.7]"
17885,"North Tripura",1995,3000,1509,"Tripura","Member State","NO",115,"India",2.8646466656,0.186966371637,"[0,93.7]"
17886,"South Tripura",1995,3000,1509,"Tripura","Member State","NO",115,"India",3.17135477413,0.284095580592,"[0,93.7]"
17887,"West Tripura",1000,3000,1509,"Tripura","Member State","NO",115,"India",3.45342109665,0.26871250017,"[0,93.7]"
70256,"Dhalai",1995,3000,1509,"Tripura","Member State","NO",115,"India",2.52360778491,0.194641148656,"[0,93.7]"
17945,"Bankura",1000,3000,1511,"West Bengal","Member State","NO",115,"India",4.35529816207,0.614051850816,"[0,93.7]"
17946,"Barddhaman",1000,3000,1511,"West Bengal","Member State","NO",115,"India",6.4892020823,0.622122856083,"[0,93.7]"
17947,"Birbhum",1000,3000,1511,"West Bengal","Member State","NO",115,"India",5.44367895637,0.404091402923,"[0,93.7]"
17948,"Darjiling",1000,3000,1511,"West Bengal","Member State","NO",115,"India",3.95266199169,0.284984990628,"[0,93.7]"
17949,"Haora",1000,3000,1511,"West Bengal","Member State","NO",115,"India",2.31179394967,0.128935567897,"[0,93.7]"
17950,"Hugli",1000,3000,1511,"West Bengal","Member State","NO",115,"India",4.09025710451,0.277390489153,"[0,93.7]"
17951,"Jalpaiguri",1000,3000,1511,"West Bengal","Member State","NO",115,"India",5.01075786529,0.561142280742,"[0,93.7]"
17952,"Kochbihar",1000,3000,1511,"West Bengal","Member State","NO",115,"India",5.68496542587,0.304248654225,"[0,93.7]"
17953,"Maldah",1000,3000,1511,"West Bengal","Member State","NO",115,"India",3.95882263991,0.320671846922,"[0,93.7]"
17955,"Murshidabad",1000,3000,1511,"West Bengal","Member State","NO",115,"India",5.04586538743,0.485235841893,"[0,93.7]"
17956,"Nadia",1000,3000,1511,"West Bengal","Member State","NO",115,"India",5.32861923799,0.352302506652,"[0,93.7]"
17957,"Puruliya",1000,3000,1511,"West Bengal","Member State","NO",115,"India",5.14779394181,0.55218023353,"[0,93.7]"
70290,"Dakshin Dinajpur",1992,3000,1511,"West Bengal","Member State","NO",115,"India",2.78902948415,0.188647787199,"[0,93.7]"
70291,"East Midnapore",2002,3000,1511,"West Bengal","Member State","NO",115,"India",4.28531946911,0.352830058666,"[0,93.7]"
70292,"Kolkata",1000,3000,1511,"West Bengal","Member State","NO",115,"India",0.473324785679,0.00804325527752,"[0,93.7]"
70293,"North 24 Parganas",1000,3000,1511,"West Bengal","Member State","NO",115,"India",23.4066237511,0.525736104772,"[0,93.7]"
70294,"South 24 Parganas",1000,3000,1511,"West Bengal","Member State","NO",115,"India",15.9494549995,0.48046838482,"[0,93.7]"
70295,"Uttar Dinajpur",1992,3000,1511,"West Bengal","Member State","NO",115,"India",5.18113308422,0.301693640404,"[0,93.7]"
70296,"West Midnapore",2002,3000,1511,"West Bengal","Member State","NO",115,"India",6.40689427838,0.824481211288,"[0,93.7]"
17571,"East Siang",1000,3000,70072,"Arunachal Pradesh","Member State","NO",115,"India",1.92116844806,0.0867508153948,"[0,93.7]"
17572,"Lohit",1000,3000,70072,"Arunachal Pradesh","Member State","NO",115,"India",3.82598447535,0.500894228008,"(93.7,187]"
17573,"Lower Subansiri",1000,3000,70072,"Arunachal Pradesh","Member State","NO",115,"India",0.192704886949,0.00180466026602,"[0,93.7]"
17574,"Tirap",1000,3000,70072,"Arunachal Pradesh","Member State","NO",115,"India",2.35932236112,0.195296525982,"[0,93.7]"
17575,"West Siang",1000,3000,70072,"Arunachal Pradesh","Member State","NO",115,"India",1.1768796868,0.00755793411724,"[0,93.7]"
70083,"Changlang",1000,3000,70072,"Arunachal Pradesh","Member State","NO",115,"India",5.26554560865,0.458908273377,"[0,93.7]"
70084,"Lower Dibang Valley",1000,3000,70072,"Arunachal Pradesh","Member State","NO",115,"India",1.99711695743,0.135801023236,"[0,93.7]"
70085,"Papum Pare",1000,3000,70072,"Arunachal Pradesh","Member State","NO",115,"India",0.811394683992,0.00260087990865,"[0,93.7]"
17594,"Aurangabad",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.30060026224,0.293012522809,"[0,93.7]"
17595,"Begusarai",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.3064230884,0.174116530653,"[0,93.7]"
17596,"Bhagalpur",1999,3000,70073,"Bihar","Member State","NO",115,"India",3.40705372829,0.229455380105,"[0,93.7]"
17598,"Darbhanga",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.51820607241,0.206603202416,"[0,93.7]"
17601,"Gaya",1000,3000,70073,"Bihar","Member State","NO",115,"India",5.27418911621,0.442991401704,"[0,93.7]"
17604,"Gopalganj",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.13824487283,0.184693260057,"[0,93.7]"
17607,"Jehanabad",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.13429769322,0.143720129602,"[0,93.7]"
17608,"Katihar",1000,3000,70073,"Bihar","Member State","NO",115,"India",4.19079214661,0.275051318982,"[0,93.7]"
17609,"Khagaria",1000,3000,70073,"Bihar","Member State","NO",115,"India",2.6030887205,0.133923155848,"[0,93.7]"
17611,"Madhubani",1000,3000,70073,"Bihar","Member State","NO",115,"India",4.09768920145,0.312204617491,"[0,93.7]"
17612,"Madhepura",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.04696814839,0.165495359581,"[0,93.7]"
17613,"Muzaffarpur",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.76382454148,0.287645856869,"[0,93.7]"
17614,"Munger",1999,3000,70073,"Bihar","Member State","NO",115,"India",2.23464120895,0.122690927639,"[0,93.7]"
17615,"Nalanda",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.30199419401,0.209367377257,"[0,93.7]"
17616,"Nawada",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.26546710259,0.221957227207,"[0,93.7]"
17618,"Pashchim Champaran",1000,3000,70073,"Bihar","Member State","NO",115,"India",4.22921372678,0.477832112901,"[0,93.7]"
17619,"Patna",1000,3000,70073,"Bihar","Member State","NO",115,"India",4.96524379329,0.287694066804,"[0,93.7]"
17620,"Purba Champaran",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.95524728602,0.361620569819,"[0,93.7]"
17621,"Purnia",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.92474350893,0.292200498286,"[0,93.7]"
17623,"Rohtas",1999,3000,70073,"Bihar","Member State","NO",115,"India",3.65874252648,0.345875445357,"[0,93.7]"
17624,"Saharsa",1999,3000,70073,"Bihar","Member State","NO",115,"India",2.61061353025,0.152042762027,"[0,93.7]"
17626,"Samastipur",1000,3000,70073,"Bihar","Member State","NO",115,"India",4.12413735031,0.261497567256,"[0,93.7]"
17628,"Saran",1000,3000,70073,"Bihar","Member State","NO",115,"India",2.94776255065,0.23830031203,"[0,93.7]"
17630,"Sitamarhi",1999,3000,70073,"Bihar","Member State","NO",115,"India",3.30282308457,0.187699710984,"[0,93.7]"
17631,"Siwan",1000,3000,70073,"Bihar","Member State","NO",115,"India",2.81859580236,0.200914617045,"[0,93.7]"
17632,"Vaishali",1000,3000,70073,"Bihar","Member State","NO",115,"India",2.26558689173,0.180825066302,"[0,93.7]"
70094,"Araria",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.27462247565,0.254675321623,"[0,93.7]"
70095,"Banka",1999,3000,70073,"Bihar","Member State","NO",115,"India",3.03956017205,0.276128180589,"[0,93.7]"
70096,"Bhabua",1999,3000,70073,"Bihar","Member State","NO",115,"India",3.21563613057,0.299628884677,"[0,93.7]"
70097,"Bhojpur",1999,3000,70073,"Bihar","Member State","NO",115,"India",2.5763768274,0.213091764043,"[0,93.7]"
70098,"Buxar",1999,3000,70073,"Bihar","Member State","NO",115,"India",2.4885997408,0.153517202659,"[0,93.7]"
70099,"Jamui",1999,3000,70073,"Bihar","Member State","NO",115,"India",3.45389911606,0.275234647703,"[0,93.7]"
70100,"Kishanganj",1000,3000,70073,"Bihar","Member State","NO",115,"India",3.37152719809,0.174358967311,"[0,93.7]"
70101,"Lakhisarai",1999,3000,70073,"Bihar","Member State","NO",115,"India",2.06258932554,0.119663188091,"[0,93.7]"
70102,"Sheikhpura",1999,3000,70073,"Bihar","Member State","NO",115,"India",1.50459617275,0.0540751578127,"[0,93.7]"
70103,"Sheohar",1999,3000,70073,"Bihar","Member State","NO",115,"India",1.40972210422,0.0520140127487,"[0,93.7]"
70104,"Supaul",1999,3000,70073,"Bihar","Member State","NO",115,"India",3.11270331134,0.216358417564,"[0,93.7]"
17823,"Chandigarh",1000,3000,70074,"Chandigarh","Member State","NO",115,"India",0.514104178756,0.0111254926117,"[0,93.7]"
17724,"Durg",1000,3000,70075,"Chhattisgarh","Member State","NO",115,"India",6.71003179742,0.749173930611,"[0,93.7]"
70105,"Bastar",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",8.08459953161,1.28592677709,"[0,93.7]"
70106,"Bilaspur",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",5.64889564775,0.731110536483,"[0,93.7]"
70107,"Dantewada",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",7.36086827538,1.4578327394,"[0,93.7]"
70108,"Dhamtari",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",3.65804357332,0.351946964379,"[0,93.7]"
70109,"Janjgir-Champa",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",3.45168763893,0.338696694928,"[0,93.7]"
70110,"Jashpur",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",4.37049789371,0.51217112592,"[0,93.7]"
70111,"Kanker",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",5.82853400219,0.618346160578,"[0,93.7]"
70112,"Kawardha",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",3.45574999288,0.369499584539,"[0,93.7]"
70113,"Korba",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",4.33344879802,0.580187165502,"[0,93.7]"
70114,"Koriya",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",4.68293623022,0.586595236744,"[0,93.7]"
70115,"Mahasamund",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",4.48683717265,0.413523598099,"[0,93.7]"
70116,"Raipur",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",9.38555368793,1.08201724789,"[0,93.7]"
70117,"Raj Nandgaon",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",6.37280489647,0.700864063361,"[0,93.7]"
70118,"Surguja",1998,3000,70075,"Chhattisgarh","Member State","NO",115,"India",7.31229699125,1.39227673367,"[0,93.7]"
70297,"Raigarh",1000,3000,70075,"Chhattisgarh","Member State","NO",115,"India",6.00147015402,0.619918144782,"[0,93.7]"
70119,"Dadra and Nagar Haveli",1000,3000,70076,"Dadra and Nagar Haveli","Member State","NO",115,"India",1.67693793821,0.0424781362591,"[0,93.7]"
70120,"Daman",1000,3000,70077,"Daman and Diu","Member State","NO",115,"India",0.349974103517,0.00141044067682,"[0,93.7]"
70121,"Junagadh",1000,3000,70077,"Daman and Diu","Member State","NO",115,"India",1.84753548456,0.0469432330775,"[0,93.7]"
17600,"Deoghar",1000,3000,70078,"Jharkhand","Member State","NO",115,"India",2.72010511557,0.217136567193,"[0,93.7]"
17603,"Godda",1000,3000,70078,"Jharkhand","Member State","NO",115,"India",2.55773075439,0.200265316828,"[0,93.7]"
17610,"Lohardaga",1000,3000,70078,"Jharkhand","Member State","NO",115,"India",2.14770868676,0.132561590293,"[0,93.7]"
17622,"Ranchi",1000,3000,70078,"Jharkhand","Member State","NO",115,"India",5.4777518089,0.67536949409,"[0,93.7]"
70139,"Bokaro",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",3.83054282275,0.254061024531,"[0,93.7]"
70140,"Chatra",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",4.34748114687,0.333825384038,"[0,93.7]"
70141,"Dhanbad",1000,3000,70078,"Jharkhand","Member State","NO",115,"India",2.1667319104,0.184664700705,"[0,93.7]"
70142,"Dumka",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",3.58217795751,0.335716019306,"[0,93.7]"
70143,"Garhwa",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",3.55619877968,0.362168406027,"[0,93.7]"
70144,"Giridih",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",4.07319930743,0.444371409975,"[0,93.7]"
70145,"Gumla",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",4.89556585088,0.472904473189,"[0,93.7]"
70146,"Hazaribag",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",6.6190386375,0.546616372281,"[0,93.7]"
70147,"Jamtara",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",2.88556720951,0.16011040017,"[0,93.7]"
70148,"Koderma",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",2.27189537707,0.11781095368,"[0,93.7]"
70149,"Latehar",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",4.40630997943,0.377590578266,"[0,93.7]"
70150,"Pakur",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",2.77950344404,0.161762805821,"[0,93.7]"
70151,"Palamu",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",4.07358164742,0.395945695631,"[0,93.7]"
70152,"Pashchim Singhbhum",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",4.74550752419,0.634236366179,"[0,93.7]"
70153,"Purba Singhbhum",1990,3000,70078,"Jharkhand","Member State","NO",115,"India",3.83086207231,0.314166041812,"[0,93.7]"
70154,"Sahibganj",1999,3000,70078,"Jharkhand","Member State","NO",115,"India",2.57514363077,0.196645347837,"[0,93.7]"
70155,"Saraikela Kharsawan",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",3.25695799261,0.233440328677,"[0,93.7]"
70156,"Simdega",2001,3000,70078,"Jharkhand","Member State","NO",115,"India",3.5778723381,0.332923125181,"[0,93.7]"
